id,Year,Age,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,Pos,name
164,1963,36,NL,129,415,354.0,44.0,86.0,8.0,3.0,14.0,45.0,0.0,1.0,56.0,74.0,0.243,0.345,0.401,0.746,978,Duke Snider
164,1964,37,NL,91,189,167.0,16.0,35.0,7.0,0.0,4.0,17.0,0.0,0.0,22.0,40.0,0.21,0.302,0.323,0.625,97,Duke Snider
176,2010,24,AL,4,9,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.429,0.556,0.429,0.984,4,Eric Sogard
176,2011,25,AL,27,74,70.0,7.0,14.0,3.0,0.0,2.0,4.0,0.0,0.0,4.0,13.0,0.2,0.243,0.329,0.572,654,Eric Sogard
176,2012,26,AL,37,108,102.0,8.0,17.0,3.0,1.0,2.0,7.0,2.0,0.0,5.0,17.0,0.167,0.206,0.275,0.48,654,Eric Sogard
176,2013,27,AL,130,410,368.0,45.0,98.0,24.0,3.0,2.0,35.0,10.0,5.0,27.0,51.0,0.266,0.322,0.364,0.686,46D,Eric Sogard
176,2014,28,AL,117,329,291.0,38.0,65.0,10.0,0.0,1.0,22.0,11.0,4.0,31.0,37.0,0.223,0.298,0.268,0.567,46D,Eric Sogard
176,2015,29,AL,120,401,372.0,40.0,92.0,12.0,3.0,1.0,37.0,6.0,1.0,23.0,50.0,0.247,0.294,0.304,0.598,46D5,Eric Sogard
334,1990,25,AL,33,85,80.0,14.0,18.0,3.0,0.0,1.0,9.0,1.0,1.0,5.0,5.0,0.225,0.271,0.3,0.571,4765D,Luis Sojo
334,1991,26,AL,113,402,364.0,38.0,94.0,14.0,1.0,3.0,20.0,4.0,2.0,14.0,26.0,0.258,0.295,0.327,0.622,465D7,Luis Sojo
334,1992,27,AL,106,391,368.0,37.0,100.0,12.0,3.0,7.0,43.0,7.0,11.0,14.0,24.0,0.272,0.299,0.378,0.677,456,Luis Sojo
334,1993,28,AL,19,54,47.0,5.0,8.0,2.0,0.0,0.0,6.0,0.0,0.0,4.0,2.0,0.17,0.231,0.213,0.444,465,Luis Sojo
334,1994,29,AL,63,227,213.0,32.0,59.0,9.0,2.0,6.0,22.0,2.0,1.0,8.0,25.0,0.277,0.308,0.423,0.731,46D5,Luis Sojo
334,1995,30,AL,102,370,339.0,50.0,98.0,18.0,2.0,7.0,39.0,4.0,2.0,23.0,19.0,0.289,0.335,0.416,0.751,647,Luis Sojo
334,1996,31,AL,95,308,287.0,23.0,63.0,10.0,1.0,1.0,21.0,2.0,2.0,11.0,17.0,0.22,0.25,0.272,0.522,456,Luis Sojo
334,1997,32,AL,77,239,215.0,27.0,66.0,6.0,1.0,2.0,25.0,3.0,1.0,16.0,14.0,0.307,0.355,0.372,0.727,4653,Luis Sojo
334,1998,33,AL,54,153,147.0,16.0,34.0,3.0,1.0,0.0,14.0,1.0,0.0,4.0,15.0,0.231,0.25,0.265,0.515,6345D,Luis Sojo
334,1999,34,AL,49,133,127.0,20.0,32.0,6.0,0.0,2.0,16.0,1.0,0.0,4.0,17.0,0.252,0.275,0.346,0.621,5463D,Luis Sojo
334,2000,35,MLB,95,323,301.0,33.0,86.0,18.0,1.0,7.0,37.0,2.0,0.0,17.0,22.0,0.286,0.325,0.422,0.747,5436,Luis Sojo
334,2001,36,AL,39,84,79.0,5.0,13.0,2.0,0.0,0.0,9.0,1.0,0.0,4.0,12.0,0.165,0.214,0.19,0.404,5346D,Luis Sojo
334,2003,38,AL,3,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34D,Luis Sojo
469,1968,21,AL,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,Tony Solaita
469,1974,27,AL,96,279,239.0,31.0,64.0,12.0,0.0,7.0,30.0,0.0,3.0,35.0,70.0,0.268,0.361,0.406,0.767,3D,Tony Solaita
469,1975,28,AL,93,275,231.0,35.0,60.0,11.0,0.0,16.0,44.0,0.0,1.0,39.0,79.0,0.26,0.369,0.515,0.884,D3,Tony Solaita
469,1976,29,AL,94,329,283.0,29.0,74.0,13.0,0.0,9.0,42.0,1.0,1.0,40.0,61.0,0.261,0.348,0.403,0.75,3D,Tony Solaita
469,1977,30,AL,116,386,324.0,40.0,78.0,15.0,0.0,14.0,53.0,1.0,3.0,56.0,77.0,0.241,0.349,0.417,0.766,3D,Tony Solaita
469,1978,31,AL,60,110,94.0,10.0,21.0,3.0,0.0,1.0,14.0,0.0,0.0,16.0,25.0,0.223,0.336,0.287,0.624,D3,Tony Solaita
469,1979,32,MLB,65,174,144.0,19.0,39.0,12.0,1.0,3.0,20.0,0.0,0.0,28.0,32.0,0.271,0.385,0.431,0.816,D3,Tony Solaita
183,2014,22,AL,85,277,244.0,33.0,59.0,9.0,1.0,4.0,23.0,3.0,2.0,22.0,67.0,0.242,0.316,0.336,0.652,65D,Eugenio Suarez
183,2015,23,NL,97,398,372.0,42.0,104.0,19.0,2.0,13.0,48.0,4.0,1.0,17.0,94.0,0.28,0.315,0.446,0.761,65,Eugenio Suarez
183,2016,24,NL,23,96,89.0,14.0,24.0,1.0,0.0,5.0,15.0,4.0,0.0,7.0,16.0,0.27,0.323,0.449,0.772,56,Eugenio Suarez
52,1968,22,NL,24,102,87.0,11.0,24.0,4.0,2.0,3.0,12.0,1.0,0.0,15.0,14.0,0.276,0.382,0.471,0.854,5,Bill Sudakis
52,1969,23,NL,132,507,462.0,50.0,108.0,17.0,5.0,14.0,53.0,3.0,2.0,40.0,94.0,0.234,0.294,0.383,0.678,5,Bill Sudakis
52,1970,24,NL,94,311,269.0,37.0,71.0,11.0,0.0,14.0,44.0,4.0,0.0,35.0,46.0,0.264,0.352,0.461,0.813,2573,Bill Sudakis
52,1971,25,NL,41,96,83.0,10.0,16.0,3.0,0.0,3.0,7.0,0.0,1.0,12.0,22.0,0.193,0.302,0.337,0.639,25379,Bill Sudakis
52,1972,26,NL,18,56,49.0,3.0,7.0,0.0,0.0,1.0,7.0,0.0,0.0,6.0,14.0,0.143,0.236,0.204,0.44,32,Bill Sudakis
52,1973,27,AL,82,263,235.0,32.0,60.0,11.0,0.0,15.0,43.0,0.0,1.0,23.0,53.0,0.255,0.32,0.494,0.814,532D9,Bill Sudakis
52,1974,28,AL,89,293,259.0,26.0,60.0,8.0,0.0,7.0,39.0,0.0,0.0,25.0,48.0,0.232,0.296,0.344,0.639,D352,Bill Sudakis
52,1975,29,AL,50,123,104.0,8.0,16.0,2.0,0.0,2.0,9.0,1.0,2.0,16.0,22.0,0.154,0.268,0.231,0.499,3D2,Bill Sudakis
479,1992,25,AL,18,19,16.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.188,0.316,0.25,0.566,4D6,William Suero
479,1993,26,AL,15,15,14.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.286,0.333,0.286,0.619,45,William Suero
210,1930,24,NL,151,637,542.0,93.0,155.0,26.0,14.0,17.0,107.0,11.0,,80.0,56.0,0.286,0.38,0.48,0.86,3,Gus Suhr
210,1931,25,NL,87,312,270.0,26.0,57.0,13.0,4.0,4.0,32.0,4.0,,38.0,25.0,0.211,0.308,0.333,0.642,3,Gus Suhr
210,1932,26,NL,154,654,581.0,78.0,153.0,31.0,16.0,5.0,81.0,7.0,,63.0,39.0,0.263,0.337,0.398,0.735,3,Gus Suhr
210,1933,27,NL,154,655,566.0,72.0,151.0,31.0,11.0,10.0,75.0,2.0,,72.0,52.0,0.267,0.35,0.413,0.763,3,Gus Suhr
210,1934,28,NL,151,650,573.0,67.0,162.0,36.0,13.0,13.0,103.0,4.0,,66.0,52.0,0.283,0.36,0.459,0.819,3,Gus Suhr
210,1935,29,NL,153,605,529.0,68.0,144.0,33.0,12.0,10.0,81.0,6.0,,70.0,54.0,0.272,0.357,0.437,0.794,3O9,Gus Suhr
210,1936,30,NL,156,686,583.0,111.0,182.0,33.0,12.0,11.0,118.0,8.0,,95.0,34.0,0.312,0.41,0.467,0.877,3,Gus Suhr
210,1937,31,NL,151,666,575.0,69.0,160.0,28.0,14.0,5.0,97.0,2.0,,83.0,42.0,0.278,0.369,0.402,0.771,3,Gus Suhr
210,1938,32,NL,145,629,530.0,82.0,156.0,35.0,14.0,3.0,64.0,4.0,,87.0,37.0,0.294,0.394,0.43,0.824,3,Gus Suhr
210,1939,33,NL,123,471,402.0,44.0,122.0,22.0,4.0,4.0,55.0,5.0,,59.0,37.0,0.303,0.394,0.408,0.802,3,Gus Suhr
210,1940,34,NL,10,30,25.0,4.0,4.0,0.0,0.0,2.0,5.0,0.0,,5.0,5.0,0.16,0.3,0.4,0.7,3,Gus Suhr
212,1980,24,NL,25,77,65.0,3.0,16.0,1.0,1.0,0.0,3.0,1.0,0.0,9.0,6.0,0.246,0.333,0.292,0.626,45,Guy Sularz
212,1981,25,NL,10,24,20.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,4.0,0.2,0.292,0.2,0.492,45,Guy Sularz
212,1982,26,NL,63,111,101.0,15.0,23.0,3.0,0.0,1.0,7.0,3.0,0.0,9.0,11.0,0.228,0.291,0.287,0.578,654,Guy Sularz
212,1983,27,NL,10,23,20.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.1,0.217,0.1,0.317,65,Guy Sularz
43,1987,22,AL,115,445,395.0,50.0,118.0,22.0,3.0,7.0,68.0,11.0,10.0,36.0,30.0,0.299,0.35,0.423,0.773,25D3,B.J. Surhoff
43,1988,23,AL,139,541,493.0,47.0,121.0,21.0,0.0,5.0,38.0,21.0,6.0,31.0,49.0,0.245,0.292,0.318,0.611,25376,B.J. Surhoff
43,1989,24,AL,126,477,436.0,42.0,108.0,17.0,4.0,5.0,55.0,14.0,12.0,25.0,29.0,0.248,0.287,0.339,0.626,2D5,B.J. Surhoff
43,1990,25,AL,135,530,474.0,55.0,131.0,21.0,4.0,6.0,59.0,18.0,7.0,41.0,37.0,0.276,0.331,0.376,0.706,25,B.J. Surhoff
43,1991,26,AL,143,553,505.0,57.0,146.0,19.0,4.0,5.0,68.0,5.0,8.0,26.0,33.0,0.289,0.319,0.372,0.691,2D5489,B.J. Surhoff
43,1992,27,AL,139,543,480.0,63.0,121.0,19.0,1.0,4.0,62.0,14.0,8.0,46.0,41.0,0.252,0.314,0.321,0.635,23D7589,B.J. Surhoff
43,1993,28,AL,148,599,552.0,66.0,151.0,38.0,3.0,7.0,79.0,12.0,9.0,36.0,47.0,0.274,0.318,0.391,0.709,59732D,B.J. Surhoff
43,1994,29,AL,40,154,134.0,20.0,35.0,11.0,2.0,5.0,22.0,0.0,1.0,16.0,14.0,0.261,0.336,0.485,0.821,5239D,B.J. Surhoff
43,1995,30,AL,117,462,415.0,72.0,133.0,26.0,3.0,13.0,73.0,7.0,3.0,37.0,43.0,0.32,0.378,0.492,0.87,37298D,B.J. Surhoff
43,1996,31,AL,143,590,537.0,74.0,157.0,27.0,6.0,21.0,82.0,0.0,1.0,47.0,79.0,0.292,0.352,0.482,0.834,57D3,B.J. Surhoff
43,1997,32,AL,147,595,528.0,80.0,150.0,30.0,4.0,18.0,88.0,1.0,1.0,49.0,60.0,0.284,0.345,0.458,0.803,7D35,B.J. Surhoff
43,1998,33,AL,162,634,573.0,79.0,160.0,34.0,1.0,22.0,92.0,9.0,7.0,49.0,81.0,0.279,0.332,0.457,0.789,73,B.J. Surhoff
43,1999,34,AL,162,727,673.0,104.0,207.0,38.0,1.0,28.0,107.0,5.0,1.0,43.0,78.0,0.308,0.347,0.492,0.839,7D5,B.J. Surhoff
43,2000,35,MLB,147,587,539.0,69.0,157.0,36.0,2.0,14.0,68.0,10.0,2.0,41.0,58.0,0.291,0.344,0.443,0.787,7D,B.J. Surhoff
43,2001,36,NL,141,531,484.0,68.0,131.0,33.0,1.0,10.0,58.0,9.0,3.0,38.0,48.0,0.271,0.321,0.405,0.726,7D,B.J. Surhoff
43,2002,37,NL,25,85,75.0,5.0,22.0,5.0,0.0,0.0,9.0,1.0,3.0,9.0,5.0,0.293,0.369,0.36,0.729,39,B.J. Surhoff
43,2003,38,AL,93,354,319.0,32.0,94.0,20.0,0.0,5.0,41.0,2.0,2.0,29.0,29.0,0.295,0.353,0.404,0.758,D739,B.J. Surhoff
43,2004,39,AL,100,378,343.0,49.0,106.0,12.0,1.0,8.0,50.0,2.0,0.0,30.0,46.0,0.309,0.365,0.42,0.785,97D3,B.J. Surhoff
43,2005,40,AL,91,321,303.0,30.0,78.0,11.0,2.0,5.0,34.0,0.0,0.0,11.0,32.0,0.257,0.282,0.356,0.639,739D,B.J. Surhoff
23,2014,24,NL,35,95,88.0,13.0,24.0,8.0,0.0,3.0,19.0,0.0,0.0,7.0,28.0,0.273,0.326,0.466,0.792,2,Andrew Susac
23,2015,25,NL,52,148,133.0,14.0,29.0,7.0,2.0,3.0,14.0,0.0,0.0,14.0,43.0,0.218,0.297,0.368,0.666,2,Andrew Susac
132,1986,22,AL,91,356,317.0,35.0,78.0,13.0,2.0,7.0,35.0,4.0,3.0,32.0,63.0,0.246,0.316,0.366,0.682,546,Dale Sveum
132,1987,23,AL,153,586,535.0,86.0,135.0,27.0,3.0,25.0,95.0,2.0,6.0,40.0,133.0,0.252,0.303,0.454,0.757,64,Dale Sveum
132,1988,24,AL,129,495,467.0,41.0,113.0,14.0,4.0,9.0,51.0,1.0,0.0,21.0,122.0,0.242,0.274,0.347,0.621,64D,Dale Sveum
132,1990,26,AL,48,133,117.0,15.0,23.0,7.0,0.0,1.0,12.0,0.0,1.0,12.0,30.0,0.197,0.278,0.282,0.56,5436,Dale Sveum
132,1991,27,AL,90,308,266.0,33.0,64.0,19.0,1.0,4.0,43.0,2.0,4.0,32.0,78.0,0.241,0.32,0.365,0.685,65D4,Dale Sveum
132,1992,28,MLB,94,284,249.0,28.0,49.0,13.0,0.0,4.0,28.0,1.0,1.0,28.0,68.0,0.197,0.273,0.297,0.57,653,Dale Sveum
132,1993,29,AL,30,96,79.0,12.0,14.0,2.0,1.0,2.0,6.0,0.0,0.0,16.0,21.0,0.177,0.316,0.304,0.62,354D76,Dale Sveum
132,1994,30,AL,10,29,27.0,3.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,10.0,0.185,0.241,0.296,0.538,D5,Dale Sveum
132,1996,32,NL,12,40,34.0,9.0,12.0,5.0,0.0,1.0,5.0,0.0,0.0,6.0,6.0,0.353,0.45,0.588,1.038,5,Dale Sveum
132,1997,33,NL,126,339,306.0,30.0,80.0,20.0,1.0,12.0,47.0,0.0,3.0,27.0,81.0,0.261,0.319,0.451,0.77,5634,Dale Sveum
132,1998,34,AL,30,64,58.0,6.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,16.0,0.155,0.203,0.155,0.358,35D,Dale Sveum
132,1999,35,NL,49,80,71.0,7.0,15.0,5.0,1.0,3.0,13.0,0.0,0.0,7.0,28.0,0.211,0.278,0.437,0.715,53647,Dale Sveum
433,1965,21,NL,135,438,399.0,52.0,91.0,15.0,3.0,19.0,50.0,2.0,3.0,33.0,102.0,0.228,0.291,0.424,0.714,789,Ron Swoboda
433,1966,22,NL,112,381,342.0,34.0,76.0,9.0,4.0,8.0,50.0,4.0,2.0,31.0,76.0,0.222,0.296,0.342,0.638,79,Ron Swoboda
433,1967,23,NL,134,494,449.0,47.0,126.0,17.0,3.0,13.0,53.0,3.0,1.0,41.0,96.0,0.281,0.34,0.419,0.759,93,Ron Swoboda
433,1968,24,NL,132,508,450.0,46.0,109.0,14.0,6.0,11.0,59.0,8.0,1.0,52.0,113.0,0.242,0.325,0.373,0.699,97,Ron Swoboda
433,1969,25,NL,109,375,327.0,38.0,77.0,10.0,2.0,9.0,52.0,1.0,1.0,43.0,90.0,0.235,0.326,0.361,0.687,97,Ron Swoboda
433,1970,26,NL,115,289,245.0,29.0,57.0,8.0,2.0,9.0,40.0,2.0,4.0,40.0,72.0,0.233,0.34,0.392,0.732,97,Ron Swoboda
433,1971,27,MLB,93,259,213.0,24.0,55.0,6.0,4.0,2.0,26.0,0.0,1.0,38.0,51.0,0.258,0.381,0.352,0.733,987,Ron Swoboda
433,1972,28,AL,63,133,113.0,9.0,28.0,8.0,0.0,1.0,12.0,0.0,1.0,17.0,29.0,0.248,0.341,0.345,0.686,983,Ron Swoboda
433,1973,29,AL,35,47,43.0,6.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,18.0,0.116,0.191,0.186,0.378,D98,Ron Swoboda
351,2014,24,NL,33,66,62.0,6.0,14.0,2.0,0.0,2.0,5.0,0.0,0.0,4.0,11.0,0.226,0.273,0.355,0.628,987D,Matt Szczur
351,2015,25,NL,47,80,72.0,5.0,16.0,5.0,0.0,1.0,8.0,2.0,0.0,6.0,15.0,0.222,0.278,0.333,0.612,789,Matt Szczur
351,2016,26,NL,19,30,27.0,7.0,9.0,1.0,0.0,2.0,10.0,1.0,0.0,3.0,3.0,0.333,0.4,0.593,0.993,789,Matt Szczur
446,2002,32,NL,19,19,15.0,4.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.4,0.471,0.4,0.871,78,So Taguchi
446,2003,33,NL,43,59,54.0,9.0,14.0,3.0,1.0,3.0,13.0,0.0,0.0,4.0,11.0,0.259,0.31,0.519,0.829,8974,So Taguchi
446,2004,34,NL,109,206,179.0,26.0,52.0,10.0,2.0,3.0,25.0,6.0,3.0,12.0,23.0,0.291,0.337,0.419,0.756,789,So Taguchi
446,2005,35,NL,143,424,396.0,45.0,114.0,21.0,2.0,8.0,53.0,11.0,2.0,20.0,62.0,0.288,0.322,0.412,0.734,978,So Taguchi
446,2006,36,NL,134,361,316.0,46.0,84.0,19.0,1.0,2.0,31.0,11.0,3.0,32.0,48.0,0.266,0.335,0.351,0.686,7894D,So Taguchi
446,2007,37,NL,130,340,307.0,48.0,89.0,15.0,0.0,3.0,30.0,7.0,4.0,23.0,32.0,0.29,0.35,0.368,0.718,8794,So Taguchi
446,2008,38,NL,88,103,91.0,18.0,20.0,5.0,1.0,0.0,9.0,3.0,0.0,8.0,14.0,0.22,0.283,0.297,0.58,798,So Taguchi
446,2009,39,NL,6,12,11.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.273,0.333,0.364,0.697,79,So Taguchi
306,2013,32,NL,15,34,30.0,4.0,8.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,3.0,0.267,0.353,0.267,0.62,7,Kensuke Tanaka
470,1993,22,NL,24,37,35.0,6.0,8.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,5.0,0.229,0.243,0.286,0.529,97,Tony Tarasco
470,1994,23,NL,87,144,132.0,16.0,36.0,6.0,0.0,5.0,19.0,5.0,0.0,9.0,17.0,0.273,0.313,0.432,0.744,79,Tony Tarasco
470,1995,24,NL,126,495,438.0,64.0,109.0,18.0,4.0,14.0,40.0,24.0,3.0,51.0,78.0,0.249,0.329,0.404,0.733,97,Tony Tarasco
470,1996,25,AL,31,92,84.0,14.0,20.0,3.0,0.0,1.0,9.0,5.0,3.0,7.0,15.0,0.238,0.297,0.31,0.606,9D8,Tony Tarasco
470,1997,26,AL,100,193,166.0,26.0,34.0,8.0,1.0,7.0,26.0,2.0,2.0,25.0,33.0,0.205,0.313,0.392,0.704,987D,Tony Tarasco
470,1998,27,NL,15,28,24.0,5.0,5.0,2.0,0.0,1.0,4.0,0.0,0.0,3.0,5.0,0.208,0.296,0.417,0.713,798,Tony Tarasco
470,1999,28,AL,14,35,31.0,5.0,5.0,2.0,0.0,0.0,3.0,1.0,0.0,3.0,5.0,0.161,0.229,0.226,0.454,79D,Tony Tarasco
470,2002,31,NL,60,105,96.0,15.0,24.0,5.0,0.0,6.0,15.0,2.0,1.0,8.0,13.0,0.25,0.305,0.49,0.794,7938D,Tony Tarasco
246,1994,23,NL,17,41,39.0,4.0,7.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,5.0,0.179,0.2,0.179,0.379,987,Jesus Tavarez
246,1995,24,NL,63,211,190.0,31.0,55.0,6.0,2.0,2.0,13.0,7.0,5.0,16.0,27.0,0.289,0.346,0.374,0.72,897,Jesus Tavarez
246,1996,25,NL,98,124,114.0,14.0,25.0,3.0,0.0,0.0,6.0,5.0,1.0,7.0,18.0,0.219,0.264,0.246,0.51,879,Jesus Tavarez
246,1997,26,AL,42,74,69.0,12.0,12.0,3.0,1.0,0.0,9.0,0.0,0.0,4.0,9.0,0.174,0.216,0.246,0.463,879D,Jesus Tavarez
246,1998,27,AL,8,13,11.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,0.182,0.308,0.455,0.762,89,Jesus Tavarez
57,1936,23,AL,10,38,33.0,7.0,10.0,1.0,2.0,1.0,4.0,0.0,0.0,5.0,3.0,0.303,0.395,0.545,0.94,2,Birdie Tebbetts
57,1937,24,AL,50,175,162.0,15.0,31.0,4.0,3.0,2.0,16.0,0.0,0.0,10.0,13.0,0.191,0.238,0.29,0.528,2,Birdie Tebbetts
57,1938,25,AL,53,158,143.0,16.0,42.0,6.0,2.0,1.0,25.0,1.0,2.0,12.0,13.0,0.294,0.348,0.385,0.733,2,Birdie Tebbetts
57,1939,26,AL,106,377,341.0,37.0,89.0,22.0,2.0,4.0,53.0,2.0,1.0,25.0,20.0,0.261,0.315,0.372,0.688,2,Birdie Tebbetts
57,1940,27,AL,111,416,379.0,46.0,112.0,24.0,4.0,4.0,46.0,4.0,5.0,35.0,14.0,0.296,0.357,0.412,0.768,2,Birdie Tebbetts
57,1941,28,AL,110,400,359.0,28.0,102.0,19.0,4.0,2.0,47.0,1.0,2.0,38.0,29.0,0.284,0.354,0.376,0.73,2,Birdie Tebbetts
57,1942,29,AL,99,353,308.0,24.0,76.0,11.0,0.0,1.0,27.0,4.0,0.0,39.0,17.0,0.247,0.335,0.292,0.627,2,Birdie Tebbetts
57,1946,33,AL,87,312,280.0,20.0,68.0,11.0,2.0,1.0,34.0,1.0,3.0,28.0,23.0,0.243,0.312,0.307,0.619,2,Birdie Tebbetts
57,1947,34,AL,110,374,344.0,23.0,92.0,11.0,0.0,1.0,30.0,2.0,5.0,24.0,33.0,0.267,0.315,0.308,0.623,2,Birdie Tebbetts
57,1948,35,AL,128,513,446.0,54.0,125.0,26.0,2.0,5.0,68.0,5.0,2.0,62.0,32.0,0.28,0.371,0.381,0.752,2,Birdie Tebbetts
57,1949,36,AL,122,473,403.0,42.0,109.0,14.0,0.0,5.0,48.0,8.0,1.0,62.0,22.0,0.27,0.369,0.342,0.712,2,Birdie Tebbetts
57,1950,37,AL,79,299,268.0,33.0,83.0,10.0,1.0,8.0,45.0,1.0,1.0,29.0,26.0,0.31,0.377,0.444,0.821,2,Birdie Tebbetts
57,1951,38,AL,55,147,137.0,8.0,36.0,6.0,0.0,2.0,18.0,0.0,0.0,8.0,7.0,0.263,0.308,0.35,0.659,2,Birdie Tebbetts
57,1952,39,AL,42,117,101.0,4.0,25.0,4.0,0.0,1.0,8.0,0.0,1.0,12.0,9.0,0.248,0.339,0.317,0.656,2,Birdie Tebbetts
344,2003,23,AL,146,589,529.0,66.0,137.0,29.0,5.0,26.0,84.0,1.0,2.0,44.0,120.0,0.259,0.331,0.48,0.811,3579D,Mark Teixeira
344,2004,24,AL,145,625,545.0,101.0,153.0,34.0,2.0,38.0,112.0,4.0,1.0,68.0,117.0,0.281,0.37,0.56,0.929,39D,Mark Teixeira
344,2005,25,AL,162,730,644.0,112.0,194.0,41.0,3.0,43.0,144.0,4.0,0.0,72.0,124.0,0.301,0.379,0.575,0.954,3D,Mark Teixeira
344,2006,26,AL,162,727,628.0,99.0,177.0,45.0,1.0,33.0,110.0,2.0,0.0,89.0,128.0,0.282,0.371,0.514,0.886,3D,Mark Teixeira
344,2007,27,MLB,132,575,494.0,86.0,151.0,33.0,2.0,30.0,105.0,0.0,0.0,72.0,112.0,0.306,0.4,0.563,0.963,3D,Mark Teixeira
344,2008,28,MLB,157,685,574.0,102.0,177.0,41.0,0.0,33.0,121.0,2.0,0.0,97.0,93.0,0.308,0.41,0.552,0.962,3D,Mark Teixeira
344,2009,29,AL,156,707,609.0,103.0,178.0,43.0,3.0,39.0,122.0,2.0,0.0,81.0,114.0,0.292,0.383,0.565,0.948,3D,Mark Teixeira
344,2010,30,AL,158,712,601.0,113.0,154.0,36.0,0.0,33.0,108.0,0.0,1.0,93.0,122.0,0.256,0.365,0.481,0.846,3D,Mark Teixeira
344,2011,31,AL,156,684,589.0,90.0,146.0,26.0,1.0,39.0,111.0,4.0,1.0,76.0,110.0,0.248,0.341,0.494,0.835,3D,Mark Teixeira
344,2012,32,AL,123,524,451.0,66.0,113.0,27.0,1.0,24.0,84.0,2.0,1.0,54.0,83.0,0.251,0.332,0.475,0.807,3D,Mark Teixeira
344,2013,33,AL,15,63,53.0,5.0,8.0,1.0,0.0,3.0,12.0,0.0,0.0,8.0,19.0,0.151,0.27,0.34,0.609,3D,Mark Teixeira
344,2014,34,AL,123,508,440.0,56.0,95.0,14.0,0.0,22.0,62.0,1.0,1.0,58.0,109.0,0.216,0.313,0.398,0.711,3D,Mark Teixeira
344,2015,35,AL,111,462,392.0,57.0,100.0,22.0,0.0,31.0,79.0,2.0,0.0,59.0,85.0,0.255,0.357,0.548,0.906,3D,Mark Teixeira
344,2016,36,AL,22,91,76.0,11.0,17.0,1.0,0.0,3.0,10.0,1.0,0.0,15.0,20.0,0.224,0.352,0.355,0.707,3D,Mark Teixeira
359,1997,23,AL,26,104,99.0,10.0,20.0,3.0,2.0,2.0,10.0,2.0,0.0,2.0,22.0,0.202,0.24,0.333,0.574,6,Miguel Tejada
359,1998,24,AL,105,407,365.0,53.0,85.0,20.0,1.0,11.0,45.0,5.0,6.0,28.0,86.0,0.233,0.298,0.384,0.681,6,Miguel Tejada
359,1999,25,AL,159,674,593.0,93.0,149.0,33.0,4.0,21.0,84.0,8.0,7.0,57.0,94.0,0.251,0.325,0.427,0.751,6,Miguel Tejada
359,2000,26,AL,160,681,607.0,105.0,167.0,32.0,1.0,30.0,115.0,6.0,0.0,66.0,102.0,0.275,0.349,0.479,0.828,6,Miguel Tejada
359,2001,27,AL,162,683,622.0,107.0,166.0,31.0,3.0,31.0,113.0,11.0,5.0,43.0,89.0,0.267,0.326,0.476,0.801,6,Miguel Tejada
359,2002,28,AL,162,715,662.0,108.0,204.0,30.0,0.0,34.0,131.0,7.0,2.0,38.0,84.0,0.308,0.354,0.508,0.861,6,Miguel Tejada
359,2003,29,AL,162,703,636.0,98.0,177.0,42.0,0.0,27.0,106.0,10.0,0.0,53.0,65.0,0.278,0.336,0.472,0.807,6,Miguel Tejada
359,2004,30,AL,162,725,653.0,107.0,203.0,40.0,2.0,34.0,150.0,4.0,1.0,48.0,73.0,0.311,0.36,0.534,0.894,6,Miguel Tejada
359,2005,31,AL,162,704,654.0,89.0,199.0,50.0,5.0,26.0,98.0,5.0,1.0,40.0,83.0,0.304,0.349,0.515,0.865,6D,Miguel Tejada
359,2006,32,AL,162,709,648.0,99.0,214.0,37.0,0.0,24.0,100.0,6.0,2.0,46.0,79.0,0.33,0.379,0.498,0.878,6D,Miguel Tejada
359,2007,33,AL,133,569,514.0,72.0,152.0,19.0,1.0,18.0,81.0,2.0,1.0,41.0,55.0,0.296,0.357,0.442,0.799,6D,Miguel Tejada
359,2008,34,NL,158,666,632.0,92.0,179.0,38.0,3.0,13.0,66.0,7.0,7.0,24.0,72.0,0.283,0.314,0.415,0.729,6,Miguel Tejada
